transaction_date,day_of_week,city,lat,long,transaction_type,description,detailed_notes,category,subcategory,amount_USD,amount_ARS,ARS/USD,Questions
10/7/23,Saturday,Raleigh,35.7796,-78.6382,credit,SQ *NERD ESCAPES,escape room,Excursion,,70.00,,,
10/8/23,Sunday,Raleigh,35.7796,-78.6382,credit,LYFT *2 RIDES 10-06,,Transportation,,19.43,,,
10/8/23,Sunday,Raleigh,35.7796,-78.6382,credit,TST* HIBERNIAN PUB DOWNTO,drinks after escape room,Entertainment,Alcohol,53.38,,,
10/8/23,Sunday,Raleigh,35.7796,-78.6382,credit,LA FARM BAKERY &amp; CAFE,airport drinks,Entertainment,Alcohol,76.76,,,
10/9/23,Monday,Raleigh,35.7796,-78.6382,credit,TST* Longleaf Swine,bbq,Dining,,17.95,,,
10/9/23,Monday,Raleigh,35.7796,-78.6382,credit,TST* WOODY'S AT CITY MARK,football drinks,Entertainment,Alcohol,70.27,,,
10/10/23,Tuesday,San Juan,18.4153,-66.0594,cash,cash withdrawl,,Misc,,166.00,,,
10/13/23,Friday,Patillas,18.0252,-66.0107,credit,ECONO GUAYAMA,groceries,Groceries,,51.08,,,
10/13/23,Friday,Patillas,18.0252,-66.0107,credit,Payen*Workaway,,Misc,,59.00,,,
10/13/23,Friday,Patillas,18.0252,-66.0107,credit,WAL-MART #2072,groceries,Groceries,,131.32,,,
10/14/23,Saturday,Patillas,18.0252,-66.0107,credit,JENNYMAR SUPERMARKET,snacks,Snacks,,18.00,,,
10/16/23,Monday,Patillas,18.0252,-66.0107,credit,AMZN Mktp US*TP0GP56K2,walet and cable,Misc,,37.98,,,
10/18/23,Wednesday,Patillas,18.0252,-66.0107,credit,JENNYMAR SUPERMARKET,ice and sodas,Snacks,,12.25,,,
10/19/23,Thursday,Patillas,18.0252,-66.0107,credit,JENNYMAR SUPERMARKET,alcohol,Entertainment,Alcohol,28.00,,,
10/20/23,Friday,Patillas,18.0252,-66.0107,credit,ANTILLES GAS AND OIL,alcohol,Entertainment,Alcohol,29.75,,,
10/20/23,Friday,Patillas,18.0252,-66.0107,debit,AQUI EN EL CAMPO,food and drinks,Entertainment,Alcohol,45.12,,,
10/20/23,Friday,Patillas,18.0252,-66.0107,credit,AQUI EN EL CAMPO,drinks out,Entertainment,Alcohol,54.14,,,
10/23/23,Monday,Patillas,18.0252,-66.0107,credit,PESCADERIA PATA BAJO Y E,alcohol,Entertainment,Alcohol,57.25,,,
10/25/23,Wednesday,Patillas,18.0252,-66.0107,cash,fee,,Misc,,25.00,,,
10/25/23,Wednesday,Patillas,18.0252,-66.0107,credit,WAL-MART #2072,alcohol,Entertainment,Alcohol,129.03,,,
10/26/23,Thursday,Bogota,4.711,-74.0721,credit,HOSTAL FATIMA,stay in bogota,Accommodation,Hostel,90.65,,,
10/27/23,Friday,Patillas,18.0252,-66.0107,debit,JENNYMAR SUPERMARKET,food and drinks,Entertainment,Alcohol,16.00,,,
10/29/23,Sunday,San Juan,18.4153,-66.0594,credit,STARBUCKS COFFEE 88QPS,,Snacks,Coffee,11.24,,,
10/29/23,Sunday,San Juan,18.4153,-66.0594,credit,TRIFONGO TAINO,night out,Entertainment,Alcohol,14.00,,,
10/29/23,Sunday,San Juan,18.4153,-66.0594,credit,EL YUNQUE FOOD COURT,lunch,Dining,,25.06,,,
10/29/23,Sunday,San Juan,18.4153,-66.0594,credit,EL YUNQUE FOOD COURT,lunch,Dining,,28.64,,,
10/29/23,Sunday,San Juan,18.4153,-66.0594,credit,TRIFONGO TAINO,night out,Entertainment,Alcohol,29.50,,,
10/29/23,Sunday,San Juan,18.4153,-66.0594,credit,GARABATOS PLACITA,night out,Entertainment,Alcohol,30.00,,,
10/29/23,Sunday,San Juan,18.4153,-66.0594,credit,SERVICE STATION,alcohol,Entertainment,Alcohol,36.39,,,
10/29/23,Sunday,San Juan,18.4153,-66.0594,credit,BAR CATEDRAL,dinner,Dining,,43.39,,,
10/29/23,Sunday,San Juan,18.4153,-66.0594,credit,LA TABERNA LUPULO,dinner,Dining,,103.92,,,
10/30/23,Monday,San Juan,18.4153,-66.0594,credit,HMS PUERTO RICO,ferry,Transportation,,18.00,,,
10/30/23,Monday,San Juan,18.4153,-66.0594,credit,MOVIL RIO GRANDE,alcohol,Entertainment,Alcohol,27.83,,,
10/31/23,Tuesday,Bogota,4.711,-74.0721,credit,MPOS *VUELO VERS,drinks onboard,Entertainment,Alcohol,18.00,,,
10/31/23,Tuesday,San Juan,18.4153,-66.0594,credit,SERGIO ALEJANDRO ACOST,snacks,Snacks,,26.92,,,
10/31/23,Tuesday,Bogota,4.711,-74.0721,credit,MPOS *VUELO VERS,drinks onboard,Entertainment,Alcohol,34.50,,,
10/31/23,Tuesday,San Juan,18.4153,-66.0594,credit,LANDSHARK,airport drinks,Entertainment,Alcohol,171.64,,,
11/1/23,Wednesday,Bogota,4.711,-74.0721,credit,ORIGENES CAFE COLOMBIA,breakfast place,Dining,,18.15,,,
11/1/23,Wednesday,Bogota,4.711,-74.0721,credit,BOLD*Los Antojos Del,mexican food,Dining,,52.14,,,
11/2/23,Thursday,Bogota,4.711,-74.0721,credit,JARDIN BOTANICO DE BOG,botanical garden,Excursion,,12.15,,,
11/2/23,Thursday,Bogota,4.711,-74.0721,credit,ORIGENES CAFE COLOMBIA,nice breakfast spot,Dining,,17.91,,,
11/2/23,Thursday,Bogota,4.711,-74.0721,credit,REST IRLANDES LA CANDE,irish pub,Dining,,28.05,,,
11/2/23,Thursday,Bogota,4.711,-74.0721,credit,ANCESTRAL REST,dinner,Dining,,54.02,,,
11/3/23,Friday,Bogota,4.711,-74.0721,credit,CENDA INVERSIONES,witch restaurant,Entertainment,Alcohol,28.64,,,
11/3/23,Friday,Bogota,4.711,-74.0721,credit,BOLD*Huitzilin Resta,mexican food,Dining,,45.39,,,
11/4/23,Saturday,Bogota,4.711,-74.0721,credit,RESTAURANTE CASA SAN ISX9,lunch,Dining,,12.42,,,
11/4/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,WWW.HOSTELWORLD.COM,deposit fatima,Accommodation,Hostel,20.53,,,
11/4/23,Saturday,Bogota,4.711,-74.0721,credit,KUKAMA RESTAURANTE BAR,dinner,Dining,,78.41,,,
11/5/23,Sunday,Bogota,4.711,-74.0721,credit,CENTRO,capuchino,Snacks,Coffee,1.48,,,
11/5/23,Sunday,Buenos Aires,-34.6037,-58.3816,credit,MPOS *VUELO VERS,plane drink,Entertainment,Alcohol,3.50,,,
11/5/23,Sunday,Bogota,4.711,-74.0721,credit,SUPERTIENDA OLIMPICA 4,gatorade and alcohol,Entertainment,Alcohol,20.93,,,
11/5/23,Sunday,Buenos Aires,-34.6037,-58.3816,credit,MPOS *VUELO VERS,plane drink,Entertainment,Alcohol,27.00,,,
11/5/23,Sunday,Bogota,4.711,-74.0721,credit,PETIT GOURMET,airport drinks,Entertainment,Alcohol,34.45,,,
11/5/23,Sunday,Buenos Aires,-34.6037,-58.3816,credit,MPOS *VUELO VERS,plane drink,Entertainment,Alcohol,37.00,,,
11/5/23,Sunday,Buenos Aires,-34.6037,-58.3816,credit,BOLD*Hostal Fatima,stay recoleta,Accommodation,Hostel,51.89,,,
11/6/23,Monday,Buenos Aires,-34.6037,-58.3816,credit,RAPPI ARG S.A.S.,too much sprite,Dining,,3.30,2531.00,,
11/6/23,Monday,Buenos Aires,-34.6037,-58.3816,credit,WENDYS ALTO PALERMO,lunch,Dining,,3.39,2599.74,,estimate ars
11/6/23,Monday,Buenos Aires,-34.6037,-58.3816,credit,LA QUERENCIA 5822,dinner in recoleta,Dining,,16.10,12350.00,,
11/6/23,Monday,Buenos Aires,-34.6037,-58.3816,credit,CLARO EQUIPOS 7585,sim cards,Misc,,16.43,12600.00,,
11/6/23,Monday,Buenos Aires,-34.6037,-58.3816,credit,RAPPI ARG S.A.S.,pasta place,Dining,,21.27,16309.00,,
11/6/23,Monday,Buenos Aires,-34.6037,-58.3816,credit,MERCADOPAGO*DOCWINEHO1942,wine in recoleta,Entertainment,Alcohol,22.43,17200.00,,
11/6/23,Monday,Buenos Aires,-34.6037,-58.3816,credit,LA BOTICA DE BERUTI,farmacy in recoleta,Health,,42.02,32220.00,,
11/6/23,Monday,Buenos Aires,-34.6037,-58.3816,cash,cab from airport to hostel in BA,,Transportation,,59.80,30500.00,,used worse rate
11/7/23,Tuesday,Buenos Aires,-34.6037,-58.3816,cash,7up,,Snacks,,0.88,450.00,,used worse rate
11/7/23,Tuesday,Buenos Aires,-34.6037,-58.3816,cash,adapter,,Misc,,7.45,3800.00,,used worse rate
11/7/23,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,JAY'S 7354,breakfast spot recoleta,Dining,,17.02,13050.00,,
11/8/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,UBER 9429,uber tip,Transportation,,0.62,500.00,,
11/8/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,UBER 9429,uber to look at apartment,Transportation,,2.34,1890.00,,
11/8/23,Wednesday,Buenos Aires,-34.6037,-58.3816,cash,suero,,Health,,2.55,1300.00,,used worse rate
11/8/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,WWW.HOSTELWORLD.COM,sabatico deposit,Accommodation,Hostel,5.40,4322.92,,estimate ars
11/8/23,Wednesday,Buenos Aires,-34.6037,-58.3816,cash,beers,,Entertainment,Alcohol,11.76,6000.00,,used worse rate
11/8/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,RAPPI ARG S.A.S.,Bronx Pizza,Dining,,12.56,9800.00,,
11/8/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,BULLER,lunch in recoleta,Dining,,26.01,21010.00,,
11/9/23,Thursday,Buenos Aires,-34.6037,-58.3816,cash,cokefor izzy,,Snacks,,0.78,400.00,,used worse rate
11/9/23,Thursday,Buenos Aires,-34.6037,-58.3816,cash,banana and Gatorade,,Snacks,,1.63,830.00,,used worse rate
11/9/23,Thursday,Buenos Aires,-34.6037,-58.3816,credit,UBER 9429,uber to san sabatico,Transportation,,2.55,1990.00,,
11/9/23,Thursday,Buenos Aires,-34.6037,-58.3816,credit,MC DONALD'S RCV,lunch,Dining,,9.61,7500.17,,estimate ars
11/9/23,Thursday,Buenos Aires,-34.6037,-58.3816,credit,SABATICO TRAVELEIS HO9658,one night in san telmo,Accommodation,Hostel,30.75,24000.00,,
11/9/23,Thursday,Buenos Aires,-34.6037,-58.3816,credit,VOYAGE RECOLETA HOSTEL,multiple nights recoleta,Accommodation,Hostel,54.73,42715.83,,
11/10/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,UBER 9429,uber tip,Transportation,,2.49,2000.00,,
11/10/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,3SM*SUPER ERIKA,supplies while sick,Groceries,,3.77,3057.43,,estimate ars
11/10/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,UBER 9429,uber to belgrano airbnb,Transportation,,10.48,8408.00,,
11/10/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,COTO SUCURSAL 170,supplies while sick,Groceries,,16.50,13793.53,,
11/10/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,RAPPI ARG S.A.S.,la fabrica del taco,Dining,,18.54,14878.00,,
11/11/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,FARMACITY-LIBERTADOR 1592,farmacy,Health,,6.63,5547.25,,
11/11/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,HARPER JUICE 5718,juice to save my life,Dining,,8.07,6750.00,,
11/11/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,URBANO COCINA AMERICAN,izzy eating while I was sick,Dining,,19.13,16000.00,,
11/12/23,Sunday,Buenos Aires,-34.6037,-58.3816,credit,TEA CONNECTION,tip at breakfast spot,Dining,,1.20,1003.68,,estimate ars
11/12/23,Sunday,Buenos Aires,-34.6037,-58.3816,credit,TEA CONNECTION,breakfast spot belgrano,Dining,,19.01,15900.00,,
11/13/23,Monday,Buenos Aires,-34.6037,-58.3816,cash,tips,,Dining,,4.12,2100.00,,used worse rate
11/13/23,Monday,Buenos Aires,-34.6037,-58.3816,cash,drinks,,Entertainment,Alcohol,7.84,4000.00,,used worse rate
11/13/23,Monday,Buenos Aires,-34.6037,-58.3816,cash,fichas,,Misc,,7.84,4000.00,,used worse rate
11/13/23,Monday,Buenos Aires,-34.6037,-58.3816,credit,3SM*SUPER ERIKA,supplies while sick,Groceries,,10.91,8975.92,,estimate ars
11/13/23,Monday,Buenos Aires,-34.6037,-58.3816,credit,CHEF LEON 3513,breakfast spot belgrano,Dining,,12.02,10050.00,,
11/13/23,Monday,Buenos Aires,-34.6037,-58.3816,credit,RAPPI ARG S.A.S.,burgertify,Dining,,18.84,15248.00,,
11/14/23,Tuesday,Buenos Aires,-34.6037,-58.3816,cash,tip,,Dining,,2.06,1050.00,,used worse rate
11/14/23,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,3SM*SUPER ERIKA,supplies while sick,Groceries,,8.23,6661.25,,estimate ars
11/14/23,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,FORET 6252,breakfast spot belgrano,Dining,,20.88,16900.00,,
11/15/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,MEZCAL 8668,tip at mezcal,Dining,,2.91,2400.00,,
11/15/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,UBER 9429,from airbnb to apt,Transportation,,4.58,3775.00,,
11/15/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,MEZCAL 8668,mexican food,Dining,,29.95,24700.00,,
11/15/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,JUMBO ALMAGRO,groceries,Groceries,,36.43,30042.31,,
11/15/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,ARREDO 3520,pillows and sheets,Accommodation,Apartment Needs,133.95,110453.00,,
11/15/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,rent,Mid Nov to Mid Dec,Accommodation,Rent,500.00,230294.16,,use blue dollar average for november
11/16/23,Thursday,Buenos Aires,-34.6037,-58.3816,credit,MERCADOPAGO*NININAHOL1942,tip at lunch,Dining,,1.80,1470.00,,
11/16/23,Thursday,Buenos Aires,-34.6037,-58.3816,credit,COTO SUCURSAL 24,alcohol,Entertainment,Alcohol,13.33,10764.05,,
11/16/23,Thursday,Buenos Aires,-34.6037,-58.3816,credit,CINEMARK PALERMO 3686,movies,Excursion,,15.89,12950.00,,
11/16/23,Thursday,Buenos Aires,-34.6037,-58.3816,credit,RAPPI ARG S.A.S.,pizza place,Dining,,17.45,14058.00,,
11/16/23,Thursday,Buenos Aires,-34.6037,-58.3816,credit,MERCADOPAGO*NININAHOL1942,lunch,Dining,,18.04,14700.00,,
11/17/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,Market Palermo (Soler4415,alc at carrefour,Entertainment,Alcohol,10.66,8731.72,,
11/17/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,SURRY HILLS,brunch,Dining,,17.22,13900.00,,
11/18/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,MERCADOPAGO*LOPEZSRL 1942,tip at dinner,Dining,,1.43,1168.00,,
11/18/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,MEZCAL 8668,tip,Entertainment,Alcohol,1.59,1300.00,,
11/18/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,LUCCIANOS HONDURAS 4728,ice cream,Snacks,,5.25,4300.00,,
11/18/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,WOLFA 2133,drinks,Entertainment,Alcohol,6.35,5200.00,,
11/18/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,LA BAITA 5483,dinner,Dining,,14.26,11680.00,,
11/18/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,MEZCAL 8668,alcohol,Entertainment,Alcohol,15.62,12800.00,,
11/18/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,MERCADOPAGO*LAFABRICA1942,taco lunch,Dining,,20.07,16440.00,,
11/18/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,MANIN HNOS 0609,produce,Groceries,,23.58,19317.57,,
11/18/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,COTO SUCURSAL 24,groceries,Groceries,,34.47,28240.79,,
11/19/23,Sunday,Buenos Aires,-34.6037,-58.3816,credit,RAPPI ARG S.A.S.,the wrapee,Dining,,15.62,12799.00,,
11/19/23,Sunday,Buenos Aires,-34.6037,-58.3816,credit,MERCADOPAGO*NININAHOL1942,lunch,Dining,,25.02,20500.00,,
11/20/23,Monday,Buenos Aires,-34.6037,-58.3816,credit,Market Palermo (Soler4415,alc at carrefour,Entertainment,Alcohol,3.16,2587.38,,
11/20/23,Monday,Buenos Aires,-34.6037,-58.3816,credit,SULLIVANS IRISH PUB,tip at lunch,Dining,,4.21,3450.00,,
11/20/23,Monday,Buenos Aires,-34.6037,-58.3816,credit,KOI DUMPLING,alcohol,Entertainment,Alcohol,13.83,11330.00,,
11/20/23,Monday,Buenos Aires,-34.6037,-58.3816,credit,SULLIVANS IRISH PUB,lunch,Dining,,42.11,34500.00,,
11/22/23,Wednesday,Buenos Aires,-34.6037,-58.3816,cash,tip at panera rosa,,Dining,,2.35,1200.00,,used worse rate
11/22/23,Wednesday,Buenos Aires,-34.6037,-58.3816,cash,fruits and veggies,,Groceries,,6.08,3100.00,,used worse rate
11/22/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,LA PANERA ROSA 5653,brunch,Dining,,14.37,12460.00,,
11/22/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,COTO SUCURSAL 24,groceries,Groceries,,20.82,18047.81,,
11/23/23,Thursday,Buenos Aires,-34.6037,-58.3816,cash,tip at mezcal,,Dining,,4.31,2200.00,,used worse rate
11/23/23,Thursday,Buenos Aires,-34.6037,-58.3816,debit,snacks and alc,izzy debit,Entertainment,Alcohol,6.66,6048.04,,estimate usd
11/23/23,Thursday,Buenos Aires,-34.6037,-58.3816,credit,COTO SUCURSAL 24,alc at coto,Entertainment,Alcohol,12.28,11157.79,,
11/23/23,Thursday,Buenos Aires,-34.6037,-58.3816,credit,MEZCAL 8668,lunch,Dining,,24.16,21950.00,,
11/24/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,COTO SUCURSAL 24,wine,Entertainment,Alcohol,2.00,1895.71,,
11/24/23,Friday,Buenos Aires,-34.6037,-58.3816,cash,tip at koi buns,,Dining,,2.55,1300.00,,used worse rate
11/24/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,COTO SUCURSAL 24,alcohol,Entertainment,Alcohol,3.50,3178.44,,
11/24/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,MERCADOPAGO*UBUCAFE 1942,coffees,Snacks,Coffee,5.64,5350.00,,
11/24/23,Friday,Buenos Aires,-34.6037,-58.3816,cash,haircut,,Misc,,8.82,4500.00,,used worse rate
11/24/23,Friday,Buenos Aires,-34.6037,-58.3816,cash,ubu coffee,,Snacks,Coffee,10.49,5350.00,,used worse rate
11/24/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,KOI DUMPLING,lunch,Dining,,15.82,15000.00,,
11/25/23,Saturday,Buenos Aires,-34.6037,-58.3816,cash,2 beers,,Entertainment,Alcohol,7.16,6000.00,,used WU rate
11/25/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,Market Palermo (Soler4415,groceries,Groceries,,15.37,13955.69,,
11/25/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,JUAN PEDRO CABALLERO 4204,late night tacos,Dining,,19.61,17800.00,,
11/26/23,Sunday,Buenos Aires,-34.6037,-58.3816,cash,2 cokes,,Snacks,,1.67,1400.00,,used WU rate
11/26/23,Sunday,Buenos Aires,-34.6037,-58.3816,debit,snacks and alc,izzy debit,Entertainment,Alcohol,8.18,7434.35,,estimate usd
11/26/23,Sunday,Buenos Aires,-34.6037,-58.3816,credit,NOLA 1914,lunch at nola,Dining,,11.02,10011.67,,estimate ars
11/27/23,Monday,Buenos Aires,-34.6037,-58.3816,credit,PYU*UBER,uber ride,Transportation,,3.18,2890.00,,
11/27/23,Monday,Buenos Aires,-34.6037,-58.3816,cash,taxi,,Transportation,,3.58,3000.00,,used WU rate
11/28/23,Tuesday,Buenos Aires,-34.6037,-58.3816,cash,water,,Health,,1.01,850.00,,used WU rate
11/28/23,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,JUMBO ALMAGRO,things for apartment,Accommodation,Apartment Needs,53.61,45525.97,,
11/28/23,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,TIENDA NOVA 6615,healyh food,Groceries,,56.75,48200.00,,
11/28/23,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,JUMBO ALMAGRO,groceries,Groceries,,64.52,54798.00,,
11/29/23,Wednesday,Buenos Aires,-34.6037,-58.3816,cash,"coke, bananas, and coffee",,Snacks,,8.59,7200.00,,used WU rate
11/29/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,MERCADOPAGO*THEOSSOUV1942,greek lunch,Dining,,15.21,12270.00,,
11/29/23,Wednesday,Buenos Aires,-34.6037,-58.3816,cash,izzy drug habita,,Misc,,24.46,20500.00,,used WU rate
11/30/23,Thursday,Buenos Aires,-34.6037,-58.3816,credit,COTO 024 1519,groceries,Groceries,,16.56,12815.92,,
12/1/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,COTO SUCURSAL 24,snacks and alc,Entertainment,Alcohol,7.98,6337.27,,
12/1/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,DIA TIENDA 408,greceries,Groceries,,9.90,7861.20,,
12/1/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,rent,Mid dec to mid jan,Accommodation,Rent,500.00,,,"exclude from MEP calc, used blue dolar average for december"
12/2/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,MERCADOPAGO*NININAHOL1942,smoothies,Dining,,7.88,6900.00,,
12/2/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,RAPPI ARG S.A.S.,The wrapee palermo,Dining,,20.25,17739.00,,
12/2/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,RAPPI ARG S.A.S.,Piccantino,Dining,,20.68,18114.00,,
12/3/23,Sunday,Buenos Aires,-34.6037,-58.3816,cash,rolling papers,,Misc,,0.72,600.00,,
12/3/23,Sunday,Buenos Aires,-34.6037,-58.3816,cash,tip at matteo,,Dining,,1.24,1040.00,,
12/3/23,Sunday,Buenos Aires,-34.6037,-58.3816,cash,taxi,,Transportation,,2.68,2250.00,,
12/3/23,Sunday,Buenos Aires,-34.6037,-58.3816,credit,UBER 9429,trip to san telmo market,Transportation,,3.53,3090.00,,
12/3/23,Sunday,Buenos Aires,-34.6037,-58.3816,credit,PROESTILO,breakfast,Dining,,12.96,11350.00,,
12/4/23,Monday,Buenos Aires,-34.6037,-58.3816,cash,sube card,,Transportation,,1.19,1000.00,,
12/4/23,Monday,Buenos Aires,-34.6037,-58.3816,cash,produce,,Groceries,,2.15,1800.00,,
12/4/23,Monday,Buenos Aires,-34.6037,-58.3816,cash,chips and berries,,Groceries,,2.91,2440.00,,
12/4/23,Monday,Buenos Aires,-34.6037,-58.3816,cash,sandwiches,,Dining,,3.58,3000.00,,
12/4/23,Monday,Buenos Aires,-34.6037,-58.3816,debit,groceries izzy paid with card,groceries izzy paid with card,Groceries,,30.86,,,"exclude from MEP calc, used average mep rate on date or date before"
12/5/23,Tuesday,Buenos Aires,-34.6037,-58.3816,cash,agua,,Health,,0.75,630.00,,
12/5/23,Tuesday,Buenos Aires,-34.6037,-58.3816,debit,groceries izzy paid with card,groceries izzy paid with card,Groceries,,14.92,,,"exclude from MEP calc, used average mep rate on date or date before"
12/5/23,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,COTO SUCURSAL 203,things,Health,,23.10,19392.20,,
12/6/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,COTO SUCURSAL 24,alcohol,Entertainment,Alcohol,4.76,4163.10,,
12/6/23,Wednesday,Buenos Aires,-34.6037,-58.3816,cash,unas galletas para isimar,,Snacks,,6.32,5300.00,,
12/6/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,MERCADOPAGO*UBUCAFE 1942,lunch,Dining,,18.64,16300.00,,
12/7/23,Thursday,Buenos Aires,-34.6037,-58.3816,credit,WWW CLARO.COM 7834,Nick phone plan,Misc,,2.36,,,"exclude from MEP calc, used average mep rate on date or date before"
12/7/23,Thursday,Buenos Aires,-34.6037,-58.3816,credit,WWW CLARO.COM 7834,Nick phone plan,Misc,,2.58,,,"exclude from MEP calc, used average mep rate on date or date before"
12/7/23,Thursday,Buenos Aires,-34.6037,-58.3816,credit,RAPPI ARG S.A.S.,Alcohol and avocados,Entertainment,Alcohol,7.66,6533.94,,
12/8/23,Friday,Buenos Aires,-34.6037,-58.3816,cash,filters,,Misc,,0.16,130.00,,
12/8/23,Friday,Buenos Aires,-34.6037,-58.3816,cash,beer,,Entertainment,Alcohol,2.63,2200.00,,
12/8/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,UBER 9429,meeting matt at malonga,Transportation,,4.49,4190.00,,
12/8/23,Friday,Buenos Aires,-34.6037,-58.3816,cash,beers,,Entertainment,Alcohol,4.77,4000.00,,
12/8/23,Friday,Buenos Aires,-34.6037,-58.3816,cash,malingda entrance fee,,Excursion,,4.77,4000.00,,
12/8/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,UBER 9429,ride back from malonga,Transportation,,6.04,5637.00,,
12/8/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,COSI MI PIACE 1137,pizza place,Dining,,20.88,19500.00,,
12/8/23,Friday,Buenos Aires,-34.6037,-58.3816,credit,COTO SUC 203 4349,groceries,Groceries,,21.41,19996.21,,
12/9/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,COTO SUCURSAL 24,alcohol,Entertainment,Alcohol,11.79,11009.88,,
12/9/23,Saturday,Buenos Aires,-34.6037,-58.3816,cash,penguin wine thing,,Misc,,16.71,14000.00,,
12/9/23,Saturday,Buenos Aires,-34.6037,-58.3816,credit,RAPPI ARG S.A.S.,The food truck store,Dining,,17.32,16174.50,,
12/10/23,Sunday,Buenos Aires,-34.6037,-58.3816,cash,sodas,,Snacks,,2.51,2100.00,,
12/10/23,Sunday,Buenos Aires,-34.6037,-58.3816,credit,MERCADOPAGO*FREDDO 1942,ice cream,Snacks,,4.28,4000.00,,
12/10/23,Sunday,Buenos Aires,-34.6037,-58.3816,cash,ice cream for izzy,,Snacks,,4.89,4100.00,,
12/10/23,Sunday,Buenos Aires,-34.6037,-58.3816,cash,tango leasons,,Excursion,,7.16,6000.00,,
12/10/23,Sunday,Buenos Aires,-34.6037,-58.3816,cash,a bday drink,,Entertainment,Alcohol,7.76,6500.00,,
12/10/23,Sunday,Buenos Aires,-34.6037,-58.3816,credit,COSI MI PIACE 1137,pizza place,Dining,,13.60,12700.00,,
12/10/23,Sunday,Buenos Aires,-34.6037,-58.3816,credit,RAPPI ARG S.A.S.,El Burrito Real,Dining,,18.82,17574.50,,
12/11/23,Monday,Buenos Aires,-34.6037,-58.3816,cash,sube reload,,Transportation,,1.19,1000.00,,
12/11/23,Monday,Buenos Aires,-34.6037,-58.3816,cash,Taco dinner supplies,,Groceries,,14.32,12000.00,,
12/12/23,Tuesday,Buenos Aires,-34.6037,-58.3816,cash,waxing the brows,,Misc,,4.95,4150.00,,
12/12/23,Tuesday,Buenos Aires,-34.6037,-58.3816,credit,COTO 024 1519,groceries,Groceries,,9.60,8979.16,,
12/13/23,Wednesday,Buenos Aires,-34.6037,-58.3816,credit,BAUM 9017,mundo lingo,Entertainment,Alcohol,4.44,4200.00,,
